ต้องเช็ค,รุ่น,หมวด,ชื่อรายการ,รหัส (คิดราคา),รหัสอื่นตามสี,ราคา/หน่วย,หน่วย,จำนวน,ยอดเงิน,ขนาดที่ใช้คิด,รหัส (ใบตัด),จำนวนในใบตัด,หน่วยในใบตัด,ตรงกันไหม,ไฟล์ตัดประกอบ
⚪ ยังตรวจไม่ได้,ระแนงสลับ (คละกล่อง 2 แบบ),อุปกรณ์/สิ้นเปลือง,กล่อง B (ใบระแนง),,,485,เส้น,9,4365,400×200 1 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,"ใบระแนง (กล่อง 1""×4"" โชว์ 4"")",,,905,เส้น,8,7240,200×240 1 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,"เพลาหมุน กล่อง 4""×4""",,,2208,เส้น,0.43,956.8,200×240 1 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,มอเตอร์ระแนงหมุน,,,1800,ตัว,1,1800,200×240 1 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงปรับหมุนได้,อุปกรณ์/สิ้นเปลือง,อุปกรณ์หมุน+จุดหมุน,,,1,ชุด,4240,4240,200×240 1 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ราวกันตก/ราวบันได กระจก,กระจก,กระจก เทมเปอร์ใส 10มม.,,,695,ตร.ม.,3.3,2293.5,300×110 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ยูเหล็กฐาน 6หุน×1½,JR00216,,225,เส้น6ม,0.5,112.5,300×110 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,เพลท 2 ฝั่ง,JR00241,,600,เส้น6ม,1,600,300×110 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,"อลูครอบ 2""×6""",JR00266,,3207,เส้น6ม,0.5,1603.5,300×110 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,PU ยิงร่อง (2ฝั่ง),JR00257,,90,หลอด,2,180,300×110 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
🟣 ยังไม่ได้ตรวจ,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ตัวหนีบกระจก (หมุด),JR00254,,175,ตัว,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
🟣 ยังไม่ได้ตรวจ,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,เสา เหล็ก1×1½ ยัดใน,JR00268,,225,เส้น6ม,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
🟣 ยังไม่ได้ตรวจ,ราวกันตก/ราวบันได กระจก,อุปกรณ์/สิ้นเปลือง,ยู5หุน จับกระจก,JR00253,,200,เส้น6ม,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
⚪ ยังตรวจไม่ได้,อลูลูกฟูกทึบ / คอมโพสิต,อุปกรณ์/สิ้นเปลือง,อลูลูกฟูกทึบ / คอมโพสิต ลูกฟูก 2 ทาง (ปัดสูง 2.4→3ม.),,,3500,ตร.ม.,6,21000,200×240 1 บาน · มาตรฐาน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงบานเกล็ดอลู (ลูกฟูกเรียบ 2 หน้า · ข้อ 38.1),อุปกรณ์/สิ้นเปลือง,ระแนงบานเกล็ดอลู (ลูกฟูกเรียบ 2 หน้า · ข้อ 38.1),,,0,ตร.ม.,4.8,0,200×240 1 บาน · นอน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมบน B22001,B22001,,1465,เส้น,1,892.73,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมข้าง B22002,B22002,,1030,เส้น,2,1004.25,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมล่างกันน้ำ (ภายนอก) B20041,B20041,,2070,เส้น,1,1261.41,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสากุญแจ ML B20051,B20051,,885,เส้น,2,862.87,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสาเกี่ยวธรรมดา B20009,B20009,,690,เส้น,2,672.75,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ขวางบน/ล่าง B20054,B20054,,1060,เส้น,4,1291.88,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ตบปิดเฟรม B20019,B20019,,175,เส้น,4,341.25,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,ตบราง (ภายนอก) B20050,B20050,,150,เส้น,2,150,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ลูกฟูก2ทาง (แทนกระจก),JR00206,,432,เส้น6ม,15,6480,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ล้อ 27 (16x27x190),JR00576,,80,ตัว,4,320,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,มือจับ กุญแจ Align,JR00377,,99,ชุด,1,99,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,มือจับ ล็อค Align,JR00378,,69,ชุด,2,138,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,มือจับ ดัมมี่ Align,JR00379,,62,ชุด,1,62,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,แกนมือจับ A,JR00478,,18,อัน,4,72,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,แกนมือจับ B,JR00479,,18,อัน,2,36,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ปลายมือจับ ดำ,JR00476,,30,อัน,4,120,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ก้ามปูรับล็อค,JR00477,,9,อัน,4,36,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ตัวที เงิน,JR00475,,30,อัน,2,60,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,"น็อต 1""",JR00864,,1,ตัว,16,16,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ล้อลูกฟูก (=จำนวนลูกฟูก),JR00209,,7,ตัว,30,210,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ดาม กล่อง1×1 (นอก+ใน กลาง),,,310,เส้น6ม,1,310,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,สักหลาด 5×3,JR00794,,1.5,ม.,55.8,83.7,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ซิลิโคน,JR00221,,90,หลอด,2,180,300×240 2 บาน · ภายนอก,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เฟรมล่างกันน้ำ (ภายใน) B20047,B20047,,825,เส้น,1,502.73,300×240 2 บาน · ภายใน,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อุปกรณ์/สิ้นเปลือง,ตบปิดรางเตี้ย (ภายใน) 20050,JR00222,,145,เส้น6ม,1.22,176.72,300×240 2 บาน · ภายใน,,,,ยังไม่ผูกไฟล์,
🟣 ยังไม่ได้ตรวจ,ระแนงเลื่อน (ลูกฟูกเรียบ 2 ทาง · ข้อ 38.2),อลูมิเนียม,เสาเกี่ยวรับแรง B20010,B20010,,1235,,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,
⚪ ยังตรวจไม่ได้,"ระแนงหมุนเปิด-ปิด (กล่อง 1""x4"" โชว์ 4"" · ข้อ 38.3)",อุปกรณ์/สิ้นเปลือง,"ระแนงหมุนเปิด-ปิด (กล่อง 1""x4"" โชว์ 4"" · ข้อ 38.3)",,,0,ตร.ม.,4.8,0,200×240 1 บาน · เปิด-ปิด,,,,ยังไม่ผูกไฟล์,
✓ ผ่าน,หลังคา,อลูมิเนียม,จันทันรัดรอบ ฝั่งบ้าน (ยัดในช่อง) + จันทันรัดรอบ (ยื่น ข้าง) + จันทันซอย 1.6×4 + จันทันรัดรอบ ฝั่งปลาย + กล่องครอบเพลท 1.6×4,"กล่อง 1.6""x4""",,1220,เส้น,15,5203.68,400×200 1 บาน · หลังคาเพิง,"กล่อง 1.6""X4""",15,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,แป (ยัดในช่อง) — เดี่ยว,"กล่อง 1.6""x1.6""",,770,เส้น,20,3148.98,400×200 1 บาน · หลังคาเพิง,"กล่อง 1.6""X1.6""",20,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,ฉาก 6 หุน,ฉาก 6 หุน,,158,เส้น,1,136.93,400×200 1 บาน · หลังคาเพิง,ฉาก 6 หุน,1,ชิ้น,ตรง,ใบตัด: awning
✓ ผ่าน,หลังคา,อลูมิเนียม,"แซด 4""","แซด 4""",,616,เส้น,1,533.87,400×200 1 บาน · หลังคาเพิง,"แซด 4""",1,ชิ้น,ตรง,ใบตัด: awning
⚪ ดูเฉย ๆ,หลังคา,อุปกรณ์/สิ้นเปลือง,"กล่องเหล็ก 1""×1""",,,170,เส้น,2.17,368.33,400×200 1 บาน · หลังคาเพิง,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning
⚪ ดูเฉย ๆ,หลังคา,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก,,,15,แผ่น,10,150,400×200 1 บาน · หลังคาเพิง,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning
⚪ ดูเฉย ๆ,หลังคา,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (7ม.),,,1848,แผ่น,6,11088,400×200 1 บาน · หลังคาเพิง,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning
⚪ ดูเฉย ๆ,หลังคา,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล,,,245,เส้น,6,1470,400×200 1 บาน · หลังคาเพิง,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning
🟣 ยังไม่ได้ตรวจ,หลังคา,อลูมิเนียม,แป (ยัดในช่อง) — คู่,"กล่อง 1""X1.5""",,395,,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,ใบตัด: awning
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,จันทันสันจั่ว 1.6×4 + จันทันชายคา 1.6×4 (2 ด้าน) + จันทันเฉียง 1.6×4 (2 ด้าน),"กล่อง 1.6""x4""",,1220,เส้น,9,4879.99,400×200 1 บาน · หลังคาจั่ว,"กล่อง 1.6""X4""",9,ชิ้น,ตรง,ใบตัด: gable_straight
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,แป (ยัดในช่อง) — เดี่ยว,"กล่อง 1.6""x1.6""",,770,เส้น,24,3080,400×200 1 บาน · หลังคาจั่ว,"กล่อง 1.6""X1.6""",24,ชิ้น,ตรง,ใบตัด: gable_straight
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,"คาน 4""×4"" T (เสารับสัน)","กล่อง 4""x4""",,2208,เส้น,2,4416,400×200 1 บาน · หลังคาจั่ว,"กล่อง 4""X4""",2,ชิ้น,ตรง,ใบตัด: gable_straight
✓ ผ่าน,หลังคาจั่ว,อลูมิเนียม,ฉาก 6 หุน (2 ชายคา),ฉาก 6 หุน,,158,เส้น,2,158,400×200 1 บาน · หลังคาจั่ว,ฉาก 6 หุน,2,ชิ้น,ตรง,ใบตัด: gable_straight
⚪ ดูเฉย ๆ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,"กล่องเหล็ก 1""×1"" (ยัดในจันทันเฉียง)",,,170,เส้น,3.25,552.5,400×200 1 บาน · หลังคาจั่ว,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_straight
⚪ ดูเฉย ๆ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก,,,15,แผ่น,12,180,400×200 1 บาน · หลังคาจั่ว,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_straight
⚪ ดูเฉย ๆ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (2 ด้าน),,,1848,แผ่น,8,14784,400×200 1 บาน · หลังคาจั่ว,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_straight
⚪ ดูเฉย ๆ,หลังคาจั่ว,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (2 ด้าน),,,245,เส้น,8,1960,400×200 1 บาน · หลังคาจั่ว,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: gable_straight
🟣 ยังไม่ได้ตรวจ,หลังคาจั่ว,อลูมิเนียม,แป (ยัดในช่อง) — คู่,"กล่อง 1""X1.5""",,395,,,,— ไม่โผล่ในขนาด/รูปแบบที่ลอง —,,,,ยังไม่ได้ตรวจ,ใบตัด: gable_straight
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,จันทัน 1.6×4 (ติดตาย),,,1220,เส้น,3.9,4758,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แป กล่อง (ติดตาย) — เดี่ยว,,,770,เส้น,4.33,3336.67,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (ติดตาย),,,158,เส้น,0.87,136.93,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,"แซด 4"" (ติดตาย)",,,616,เส้น,0.87,533.87,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,กล่องเหล็ก 1×1 (ติดตาย),,,170,เส้น,2.17,368.33,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (ติดตาย),,,15,แผ่น,10,150,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ติดตาย),,,1848,แผ่น,6,11088,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ติดตาย),,,245,เส้น,6,1470,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,จันทัน 1.6×4 (เลื่อน),,,1220,เส้น,3.25,3965,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แป กล่อง (เลื่อน) — เดี่ยว,,,770,เส้น,2.6,2002,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฉาก 6 หุน (เลื่อน),,,158,เส้น,0.65,102.7,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,"แซด 4"" (เลื่อน)",,,616,เส้น,0.65,400.4,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (เลื่อน),,,15,แผ่น,12,180,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (เลื่อน),,,1848,แผ่น,4,7392,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (เลื่อน),,,245,เส้น,4,980,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ราง (2 ฝั่ง),,,4080,เส้น,4,16320,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,ชุดล้อหลังคาเลื่อน,,,600,ชุด,8,4800,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
⚪ ยังตรวจไม่ได้,หลังคาเลื่อน (เปิด-ปิดได้),อุปกรณ์/สิ้นเปลือง,อุปกรณ์ลากจูง,,,2000,ชุด,2,4000,400×200 2 บาน · เลื่อนยื่น,,,,ยังไม่ผูกไฟล์,
✓ ผ่าน,กันสาดหลายด้าน,อลูมิเนียม,จันทัน (ยาว 142.8 ซม.) + จันทัน (ยาว 94.2 ซม.) + รัดรอบ 4×4 (ราง) (ยาว 500 ซม.) + รัดรอบ 4×4 (ราง) (ยาว 450 ซม.) + เสา 4×4 (ฝั่งต่ำ) (ยาว 240 ซม.),"กล่อง 4""x4""",,2208,เส้น,8,13248,400×200 1 บาน · กันสาดหลายด้าน,"กล่อง 4""X4""",8,ชิ้น,ตรง,ใบตัด: awning_multi
✓ ผ่าน,กันสาดหลายด้าน,อลูมิเนียม,จันทัน (ยาว 142.8 ซม.) + จันทัน (ยาว 52.4 ซม.) + จันทัน (ยาว 94.2 ซม.) + รัดรอบ 1.6×4 ฝั่งบ้าน (ยาว 500 ซม.) + รัดรอบ 1.6×4 ฝั่งบ้าน (ยาว 450 ซม.) + กล่อง 1.6×4 ตั้ง (ฝั่งสูง) (ยาว 270 ซม.) + ตะเข้-2 (ยาว 182.8 ซม.) + กล่องครอบเพลท 1.6×4 (ยาว 51 ซม.) + กล่องครอบเพลท 1.6×4 (ยาว 34.8 ซม.),"กล่อง 1.6""x4""",,1220,เส้น,25,12200,400×200 1 บาน · กันสาดหลายด้าน,"กล่อง 1.6""X4""",25,ชิ้น,ตรง,ใบตัด: awning_multi
✓ ผ่าน,กันสาดหลายด้าน,อลูมิเนียม,แป 1×1½ (ยาว 94.6 ซม.) + แป 1×1½ (ยาว 84.6 ซม.),"กล่อง 1""x1.5""",,395,เส้น,58,3950,400×200 1 บาน · กันสาดหลายด้าน,"กล่อง 1""X1.5""",58,ชิ้น,ตรง,ใบตัด: awning_multi
✓ ผ่าน,กันสาดหลายด้าน,อลูมิเนียม,ฉาก 6 หุน (ยาว 400 ซม.) + ฉาก 6 หุน (ยาว 300 ซม.),ฉาก 6 หุน,,140,เส้น,2,280,400×200 1 บาน · กันสาดหลายด้าน,ฉาก 6 หุน,2,ชิ้น,ตรง,ใบตัด: awning_multi
✓ ผ่าน,กันสาดหลายด้าน,อลูมิเนียม,"แซด 4"" (ยาว 400 ซม.) + แซด 4"" (ยาว 300 ซม.)","แซด 4""",,140,เส้น,2,280,400×200 1 บาน · กันสาดหลายด้าน,"แซด 4""",2,ชิ้น,ตรง,ใบตัด: awning_multi
⚪ ดูเฉย ๆ,กันสาดหลายด้าน,อุปกรณ์/สิ้นเปลือง,แผ่นไวนิล (ทุกด้าน),,,1848,แผ่น,8,14784,400×200 1 บาน · กันสาดหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning_multi
⚪ ดูเฉย ๆ,กันสาดหลายด้าน,อุปกรณ์/สิ้นเปลือง,ฝาครอบไวนิล (ทุกด้าน),,,245,เส้น,8,1960,400×200 1 บาน · กันสาดหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning_multi
⚪ ดูเฉย ๆ,กันสาดหลายด้าน,อุปกรณ์/สิ้นเปลือง,รางน้ำอลู (ทุกด้าน),,,2273,เส้น,2,4546,400×200 1 บาน · กันสาดหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning_multi
⚪ ดูเฉย ๆ,กันสาดหลายด้าน,อุปกรณ์/สิ้นเปลือง,กล่องเหล็ก 1×1 (ทุกด้าน),,,110,เส้น,10,1100,400×200 1 บาน · กันสาดหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning_multi
⚪ ดูเฉย ๆ,กันสาดหลายด้าน,อุปกรณ์/สิ้นเปลือง,เพลทเหล็ก (รวมทุกด้าน),,,15,แผ่น,20,300,400×200 1 บาน · กันสาดหลายด้าน,,,,ใบตัดไม่ลงประเภทนี้,ใบตัด: awning_multi
✓ ผ่าน,กลาสเฮ้าส์หลายด้าน,อลูมิเนียม,จันทัน (ยาว 153 ซม.) + จันทัน (ยาว 104.4 ซม.) + รัดรอบ 4×4 (ราง) (ยาว 500 ซม.) + รัดรอบ 4×4 (ราง) (ยาว 450 ซม.) + เสา 4×4 (ฝั่งต่ำ) (ยาว 240 ซม.),"กล่อง 4""x4""",,2208,เส้น,8,13248,400×200 1 บาน · กลาสเฮ้าส์หลายด้าน,"กล่อง 4""X4""",8,ชิ้น,ตรง,ใบตัด: glasshouse_multi
✓ ผ่าน,กลาสเฮ้าส์หลายด้าน,อลูมิเนียม,จันทัน (ยาว 153 ซม.) + จันทัน (ยาว 62.6 ซม.) + จันทัน (ยาว 104.4 ซม.) + รัดรอบ 1.6×4 ฝั่งบ้าน (ยาว 500 ซม.) + รัดรอบ 1.6×4 ฝั่งบ้าน (ยาว 450 ซม.) + กล่อง 1.6×4 ตั้ง (ฝั่งสูง) (ยาว 270 ซม.) + ตะเข้-2 (ยาว 182.8 ซม.),"กล่อง 1.6""x4""",,1220,เส้น,15,10980,400×200 1 บาน · กลาสเฮ้าส์หลายด้าน,"กล่อง 1.6""X4""",15,ชิ้น,ตรง,ใบตัด: glasshouse_multi
